forecast_date,route_name,forecast_occ,lower_bound,upper_bound,base_buses,recommended_buses,recommendation,extra_buses,est_extra_revenue_inr,est_extra_cost_inr,est_net_impact_inr,forecast_occ_pct
2025-01-28,AMD→Somnath,0.6158,0.5458,0.6848,3,3,Keep As-Is,0,0.0,0.0,0.0,61.58
2025-01-29,AMD→Somnath,0.5644,0.4956,0.634,3,3,Keep As-Is,0,0.0,0.0,0.0,56.44
2025-01-30,AMD→Somnath,0.6322,0.5652,0.7038,3,3,Keep As-Is,0,0.0,0.0,0.0,63.22
2025-01-31,AMD→Somnath,0.6902,0.6211,0.7597,3,3,Keep As-Is,0,0.0,0.0,0.0,69.02
2025-02-01,AMD→Somnath,0.8399,0.7708,0.9034,3,4,Add 1 Bus,1,20659.0,13528.0,7131.0,83.99
2025-02-02,AMD→Somnath,0.8251,0.7559,0.8978,3,4,Add 1 Bus,1,20295.0,13528.0,6767.0,82.51
2025-02-03,AMD→Somnath,0.5477,0.48,0.6182,3,3,Keep As-Is,0,0.0,0.0,0.0,54.77
2025-02-04,AMD→Somnath,0.5358,0.4664,0.6017,3,3,Keep As-Is,0,0.0,0.0,0.0,53.58
2025-02-05,AMD→Somnath,0.5686,0.4976,0.636,3,3,Keep As-Is,0,0.0,0.0,0.0,56.86
2025-02-06,AMD→Somnath,0.6029,0.5317,0.6747,3,3,Keep As-Is,0,0.0,0.0,0.0,60.29
2025-02-07,AMD→Somnath,0.6822,0.6118,0.7475,3,3,Keep As-Is,0,0.0,0.0,0.0,68.22
2025-02-08,AMD→Somnath,0.8333,0.7671,0.9005,3,4,Add 1 Bus,1,20496.0,13528.0,6968.0,83.33
2025-02-09,AMD→Somnath,0.8198,0.7531,0.8935,3,4,Add 1 Bus,1,20164.0,13528.0,6636.0,81.98
2025-02-10,AMD→Somnath,0.5439,0.4767,0.614,3,3,Keep As-Is,0,0.0,0.0,0.0,54.39
2025-02-11,AMD→Somnath,0.5333,0.4628,0.6042,3,3,Keep As-Is,0,0.0,0.0,0.0,53.33
2025-02-12,AMD→Somnath,0.5674,0.4988,0.6393,3,3,Keep As-Is,0,0.0,0.0,0.0,56.74
2025-02-13,AMD→Somnath,0.6029,0.5346,0.6735,3,3,Keep As-Is,0,0.0,0.0,0.0,60.29
2025-02-14,AMD→Somnath,0.6835,0.6132,0.7501,3,3,Keep As-Is,0,0.0,0.0,0.0,68.35
2025-02-15,AMD→Somnath,0.8357,0.769,0.9059,3,4,Add 1 Bus,1,20555.0,13528.0,7027.0,83.57
2025-02-16,AMD→Somnath,0.8232,0.7593,0.8916,3,4,Add 1 Bus,1,20248.0,13528.0,6720.0,82.32
2025-02-17,AMD→Somnath,0.5482,0.4823,0.622,3,3,Keep As-Is,0,0.0,0.0,0.0,54.82
2025-02-18,AMD→Somnath,0.5384,0.4738,0.6041,3,3,Keep As-Is,0,0.0,0.0,0.0,53.84
2025-02-19,AMD→Somnath,0.5733,0.5004,0.6396,3,3,Keep As-Is,0,0.0,0.0,0.0,57.33
2025-02-20,AMD→Somnath,0.6095,0.5413,0.6798,3,3,Keep As-Is,0,0.0,0.0,0.0,60.95
2025-02-21,AMD→Somnath,0.6905,0.6219,0.7601,3,3,Keep As-Is,0,0.0,0.0,0.0,69.05
2025-02-22,AMD→Somnath,0.8433,0.7771,0.9117,3,4,Add 1 Bus,1,20742.0,13528.0,7214.0,84.33
2025-02-23,AMD→Somnath,0.8312,0.7636,0.9005,3,4,Add 1 Bus,1,20445.0,13528.0,6917.0,83.12
2025-02-24,AMD→Somnath,0.5566,0.4919,0.6181,3,3,Keep As-Is,0,0.0,0.0,0.0,55.66
2025-02-25,AMD→Somnath,0.5471,0.4754,0.6147,3,3,Keep As-Is,0,0.0,0.0,0.0,54.71
2025-02-26,AMD→Somnath,0.5823,0.5159,0.6525,3,3,Keep As-Is,0,0.0,0.0,0.0,58.23
2025-02-27,AMD→Somnath,0.6187,0.5488,0.6894,3,3,Keep As-Is,0,0.0,0.0,0.0,61.87
2025-02-28,AMD→Somnath,0.6999,0.6313,0.7685,3,3,Keep As-Is,0,0.0,0.0,0.0,69.99
2025-03-01,AMD→Somnath,0.8528,0.7877,0.9246,3,4,Add 1 Bus,1,20976.0,13528.0,7448.0,85.28
2025-03-02,AMD→Somnath,0.8408,0.7813,0.9138,3,4,Add 1 Bus,1,20681.0,13528.0,7153.0,84.08
2025-03-03,AMD→Somnath,0.5663,0.4948,0.6334,3,3,Keep As-Is,0,0.0,0.0,0.0,56.63
2025-03-04,AMD→Somnath,0.5569,0.4862,0.6237,3,3,Keep As-Is,0,0.0,0.0,0.0,55.69
2025-03-05,AMD→Somnath,0.592,0.528,0.66,3,3,Keep As-Is,0,0.0,0.0,0.0,59.2
2025-03-06,AMD→Somnath,0.6284,0.5635,0.699,3,3,Keep As-Is,0,0.0,0.0,0.0,62.84
2025-03-07,AMD→Somnath,0.7096,0.6391,0.7819,3,3,Keep As-Is,0,0.0,0.0,0.0,70.96
2025-03-08,AMD→Somnath,0.8623,0.798,0.9293,3,4,Add 1 Bus,1,21210.0,13528.0,7682.0,86.23
2025-03-09,AMD→Somnath,0.8502,0.7833,0.9194,3,4,Add 1 Bus,1,20912.0,13528.0,7384.0,85.02
2025-03-10,AMD→Somnath,0.5753,0.5043,0.6435,3,3,Keep As-Is,0,0.0,0.0,0.0,57.53
2025-03-11,AMD→Somnath,0.5656,0.4982,0.6333,3,3,Keep As-Is,0,0.0,0.0,0.0,56.56
2025-03-12,AMD→Somnath,0.6003,0.5289,0.6678,3,3,Keep As-Is,0,0.0,0.0,0.0,60.03
2025-03-13,AMD→Somnath,0.6362,0.5669,0.7053,3,3,Keep As-Is,0,0.0,0.0,0.0,63.62
2025-03-14,AMD→Somnath,0.7167,0.6519,0.7883,3,3,Keep As-Is,0,0.0,0.0,0.0,71.67
2025-03-15,AMD→Somnath,0.8688,0.8032,0.9397,3,4,Add 1 Bus,1,21369.0,13528.0,7841.0,86.88
2025-03-16,AMD→Somnath,0.8558,0.7913,0.9203,3,4,Add 1 Bus,1,21050.0,13528.0,7522.0,85.58
2025-03-17,AMD→Somnath,0.5801,0.5116,0.6488,3,3,Keep As-Is,0,0.0,0.0,0.0,58.01
2025-03-18,AMD→Somnath,0.5694,0.5017,0.6349,3,3,Keep As-Is,0,0.0,0.0,0.0,56.94
2025-03-19,AMD→Somnath,0.6031,0.5347,0.665,3,3,Keep As-Is,0,0.0,0.0,0.0,60.31
2025-03-20,AMD→Somnath,0.6378,0.5704,0.7059,3,3,Keep As-Is,0,0.0,0.0,0.0,63.78
2025-03-21,AMD→Somnath,0.7172,0.6467,0.7842,3,3,Keep As-Is,0,0.0,0.0,0.0,71.72
2025-03-22,AMD→Somnath,0.8679,0.8007,0.9331,3,4,Add 1 Bus,1,21347.0,13528.0,7819.0,86.79
2025-03-23,AMD→Somnath,0.8537,0.7846,0.9232,3,4,Add 1 Bus,1,20998.0,13528.0,7470.0,85.37
2025-03-24,AMD→Somnath,0.5766,0.5052,0.6475,3,3,Keep As-Is,0,0.0,0.0,0.0,57.66
2025-03-25,AMD→Somnath,0.5646,0.4968,0.6368,3,3,Keep As-Is,0,0.0,0.0,0.0,56.46
2025-03-26,AMD→Somnath,0.5969,0.531,0.6667,3,3,Keep As-Is,0,0.0,0.0,0.0,59.69
2025-03-27,AMD→Somnath,0.6303,0.5592,0.7019,3,3,Keep As-Is,0,0.0,0.0,0.0,63.03
2025-03-28,AMD→Somnath,0.7084,0.6401,0.7759,3,3,Keep As-Is,0,0.0,0.0,0.0,70.84
2025-03-29,AMD→Somnath,0.858,0.7883,0.923,3,4,Add 1 Bus,1,21104.0,13528.0,7576.0,85.8
2025-03-30,AMD→Somnath,0.8427,0.7772,0.912,3,4,Add 1 Bus,1,20727.0,13528.0,7199.0,84.27
2025-03-31,AMD→Somnath,0.5647,0.498,0.6297,3,3,Keep As-Is,0,0.0,0.0,0.0,56.47
2025-01-01,AMD→Surat,1.0,0.946,1.0,8,10,Add 2 Buses,2,31779.0,19856.0,11923.0,100.0
2025-01-02,AMD→Surat,0.7178,0.6509,0.7834,8,8,Keep As-Is,0,0.0,0.0,0.0,71.78
2025-01-03,AMD→Surat,0.7853,0.7137,0.8514,8,8,Keep As-Is,0,0.0,0.0,0.0,78.53
2025-01-04,AMD→Surat,0.9199,0.8565,0.9846,8,9,Add 1 Bus,1,14617.0,9928.0,4689.0,91.99
2025-01-05,AMD→Surat,0.9443,0.8742,1.0,8,10,Add 2 Buses,2,30009.0,19856.0,10153.0,94.43
2025-01-06,AMD→Surat,0.7175,0.6513,0.78,8,8,Keep As-Is,0,0.0,0.0,0.0,71.75
2025-01-07,AMD→Surat,0.696,0.6289,0.7637,8,8,Keep As-Is,0,0.0,0.0,0.0,69.6
2025-01-08,AMD→Surat,0.6751,0.6118,0.7447,8,8,Keep As-Is,0,0.0,0.0,0.0,67.51
2025-01-09,AMD→Surat,0.7101,0.6402,0.7759,8,8,Keep As-Is,0,0.0,0.0,0.0,71.01
2025-01-10,AMD→Surat,0.7875,0.7181,0.8519,8,8,Keep As-Is,0,0.0,0.0,0.0,78.75
2025-01-11,AMD→Surat,0.9402,0.8755,1.0,8,10,Add 2 Buses,2,29879.0,19856.0,10023.0,94.02
2025-01-12,AMD→Surat,0.9363,0.8659,1.0,8,10,Add 2 Buses,2,29755.0,19856.0,9899.0,93.63
2025-01-13,AMD→Surat,0.7172,0.6506,0.785,8,8,Keep As-Is,0,0.0,0.0,0.0,71.72
2025-01-14,AMD→Surat,0.6697,0.6062,0.7426,8,8,Keep As-Is,0,0.0,0.0,0.0,66.97
2025-01-15,AMD→Surat,1.0,0.9432,1.0,8,10,Add 2 Buses,2,31779.0,19856.0,11923.0,100.0
2025-01-16,AMD→Surat,0.7043,0.6417,0.7658,8,8,Keep As-Is,0,0.0,0.0,0.0,70.43
2025-01-17,AMD→Surat,0.7849,0.715,0.8494,8,8,Keep As-Is,0,0.0,0.0,0.0,78.49
2025-01-18,AMD→Surat,0.9274,0.8616,0.9967,8,10,Add 2 Buses,2,29472.0,19856.0,9616.0,92.74
2025-01-19,AMD→Surat,0.9369,0.8684,0.997,8,10,Add 2 Buses,2,29774.0,19856.0,9918.0,93.69
2025-01-20,AMD→Surat,0.7073,0.6409,0.773,8,8,Keep As-Is,0,0.0,0.0,0.0,70.73
2025-01-21,AMD→Surat,0.7062,0.6362,0.7671,8,8,Keep As-Is,0,0.0,0.0,0.0,70.62
2025-01-22,AMD→Surat,0.7019,0.634,0.7673,8,8,Keep As-Is,0,0.0,0.0,0.0,70.19
2025-01-23,AMD→Surat,0.7113,0.6467,0.7759,8,8,Keep As-Is,0,0.0,0.0,0.0,71.13
2025-01-24,AMD→Surat,0.7974,0.7267,0.8719,8,8,Keep As-Is,0,0.0,0.0,0.0,79.74
2025-01-25,AMD→Surat,0.9037,0.835,0.9696,8,9,Add 1 Bus,1,14359.0,9928.0,4431.0,90.37
2025-01-26,AMD→Surat,0.9398,0.8706,1.0,8,10,Add 2 Buses,2,29866.0,19856.0,10010.0,93.98
2025-01-27,AMD→Surat,0.7027,0.6309,0.7681,8,8,Keep As-Is,0,0.0,0.0,0.0,70.27
2025-01-28,AMD→Surat,0.6966,0.628,0.764,8,8,Keep As-Is,0,0.0,0.0,0.0,69.66
2025-01-29,AMD→Surat,0.6961,0.6319,0.7729,8,8,Keep As-Is,0,0.0,0.0,0.0,69.61
2025-01-30,AMD→Surat,0.7003,0.6354,0.767,8,8,Keep As-Is,0,0.0,0.0,0.0,70.03
2025-01-31,AMD→Surat,0.8044,0.7388,0.8711,8,9,Add 1 Bus,1,12782.0,9928.0,2854.0,80.44
2025-02-01,AMD→Surat,0.9301,0.8617,0.9938,8,10,Add 2 Buses,2,29558.0,19856.0,9702.0,93.01
2025-02-02,AMD→Surat,0.9208,0.8534,0.9848,8,10,Add 2 Buses,2,29262.0,19856.0,9406.0,92.08
2025-02-03,AMD→Surat,0.6499,0.5805,0.7191,8,8,Keep As-Is,0,0.0,0.0,0.0,64.99
2025-02-04,AMD→Surat,0.6332,0.5606,0.6997,8,8,Keep As-Is,0,0.0,0.0,0.0,63.32
2025-02-05,AMD→Surat,0.67,0.6032,0.7385,8,8,Keep As-Is,0,0.0,0.0,0.0,67.0
2025-02-06,AMD→Surat,0.7043,0.6374,0.7701,8,8,Keep As-Is,0,0.0,0.0,0.0,70.43
2025-02-07,AMD→Surat,0.7924,0.7249,0.8518,8,8,Keep As-Is,0,0.0,0.0,0.0,79.24
2025-02-08,AMD→Surat,0.9189,0.8549,0.987,8,9,Add 1 Bus,1,14601.0,9928.0,4673.0,91.89
2025-02-09,AMD→Surat,0.9106,0.8444,0.9789,8,9,Add 1 Bus,1,14469.0,9928.0,4541.0,91.06
2025-02-10,AMD→Surat,0.6409,0.5665,0.7077,8,8,Keep As-Is,0,0.0,0.0,0.0,64.09
2025-02-11,AMD→Surat,0.6255,0.5572,0.691,8,8,Keep As-Is,0,0.0,0.0,0.0,62.55
2025-02-12,AMD→Surat,0.6637,0.596,0.7292,8,8,Keep As-Is,0,0.0,0.0,0.0,66.37
2025-02-13,AMD→Surat,0.6995,0.6312,0.7662,8,8,Keep As-Is,0,0.0,0.0,0.0,69.95
2025-02-14,AMD→Surat,0.7891,0.7249,0.8572,8,8,Keep As-Is,0,0.0,0.0,0.0,78.91
2025-02-15,AMD→Surat,0.9172,0.8548,0.9842,8,9,Add 1 Bus,1,14574.0,9928.0,4646.0,91.72
2025-02-16,AMD→Surat,0.9105,0.8444,0.9802,8,9,Add 1 Bus,1,14468.0,9928.0,4540.0,91.05
2025-02-17,AMD→Surat,0.6424,0.5767,0.7092,8,8,Keep As-Is,0,0.0,0.0,0.0,64.24
2025-02-18,AMD→Surat,0.6284,0.5668,0.6994,8,8,Keep As-Is,0,0.0,0.0,0.0,62.84
2025-02-19,AMD→Surat,0.6681,0.5986,0.7341,8,8,Keep As-Is,0,0.0,0.0,0.0,66.81
2025-02-20,AMD→Surat,0.7051,0.6362,0.7743,8,8,Keep As-Is,0,0.0,0.0,0.0,70.51
2025-02-21,AMD→Surat,0.7959,0.7268,0.864,8,8,Keep As-Is,0,0.0,0.0,0.0,79.59
2025-02-22,AMD→Surat,0.925,0.8591,0.9923,8,10,Add 2 Buses,2,29396.0,19856.0,9540.0,92.5
2025-02-23,AMD→Surat,0.9191,0.8504,0.9835,8,9,Add 1 Bus,1,14604.0,9928.0,4676.0,91.91
2025-02-24,AMD→Surat,0.6517,0.5885,0.7248,8,8,Keep As-Is,0,0.0,0.0,0.0,65.17
2025-02-25,AMD→Surat,0.6383,0.571,0.7055,8,8,Keep As-Is,0,0.0,0.0,0.0,63.83
2025-02-26,AMD→Surat,0.6781,0.6107,0.7454,8,8,Keep As-Is,0,0.0,0.0,0.0,67.81
2025-02-27,AMD→Surat,0.7153,0.6509,0.7788,8,8,Keep As-Is,0,0.0,0.0,0.0,71.53
2025-02-28,AMD→Surat,0.806,0.7388,0.8733,8,9,Add 1 Bus,1,12807.0,9928.0,2879.0,80.6
2025-03-01,AMD→Surat,0.9349,0.8719,0.9941,8,10,Add 2 Buses,2,29710.0,19856.0,9854.0,93.49
2025-03-02,AMD→Surat,0.9286,0.8629,0.9996,8,10,Add 2 Buses,2,29510.0,19856.0,9654.0,92.86
2025-03-03,AMD→Surat,0.6606,0.5935,0.7364,8,8,Keep As-Is,0,0.0,0.0,0.0,66.06
2025-03-04,AMD→Surat,0.6466,0.5778,0.7152,8,8,Keep As-Is,0,0.0,0.0,0.0,64.66
2025-03-05,AMD→Surat,0.6857,0.6181,0.7505,8,8,Keep As-Is,0,0.0,0.0,0.0,68.57
2025-03-06,AMD→Surat,0.7221,0.6602,0.7902,8,8,Keep As-Is,0,0.0,0.0,0.0,72.21
2025-03-07,AMD→Surat,0.812,0.7428,0.877,8,9,Add 1 Bus,1,12902.0,9928.0,2974.0,81.2
2025-03-08,AMD→Surat,0.94,0.8728,1.0,8,10,Add 2 Buses,2,29872.0,19856.0,10016.0,94.0
2025-03-09,AMD→Surat,0.9329,0.8677,1.0,8,10,Add 2 Buses,2,29647.0,19856.0,9791.0,93.29
2025-03-10,AMD→Surat,0.6643,0.5965,0.7299,8,8,Keep As-Is,0,0.0,0.0,0.0,66.43
2025-03-11,AMD→Surat,0.6495,0.5797,0.7124,8,8,Keep As-Is,0,0.0,0.0,0.0,64.95
2025-03-12,AMD→Surat,0.6881,0.623,0.7593,8,8,Keep As-Is,0,0.0,0.0,0.0,68.81
2025-03-13,AMD→Surat,0.7239,0.6574,0.7985,8,8,Keep As-Is,0,0.0,0.0,0.0,72.39
2025-03-14,AMD→Surat,0.8134,0.7436,0.8815,8,9,Add 1 Bus,1,12925.0,9928.0,2997.0,81.34
2025-03-15,AMD→Surat,0.9411,0.8744,1.0,8,10,Add 2 Buses,2,29907.0,19856.0,10051.0,94.11
2025-03-16,AMD→Surat,0.9338,0.8647,1.0,8,10,Add 2 Buses,2,29675.0,19856.0,9819.0,93.38
2025-03-17,AMD→Surat,0.665,0.594,0.7319,8,8,Keep As-Is,0,0.0,0.0,0.0,66.5
2025-03-18,AMD→Surat,0.6503,0.5859,0.7222,8,8,Keep As-Is,0,0.0,0.0,0.0,65.03
2025-03-19,AMD→Surat,0.6889,0.6156,0.7522,8,8,Keep As-Is,0,0.0,0.0,0.0,68.89
2025-03-20,AMD→Surat,0.7249,0.6639,0.7903,8,8,Keep As-Is,0,0.0,0.0,0.0,72.49
2025-03-21,AMD→Surat,0.8144,0.7515,0.8793,8,9,Add 1 Bus,1,12941.0,9928.0,3013.0,81.44
2025-03-22,AMD→Surat,0.9423,0.8775,1.0,8,10,Add 2 Buses,2,29946.0,19856.0,10090.0,94.23
2025-03-23,AMD→Surat,0.9352,0.8666,1.0,8,10,Add 2 Buses,2,29720.0,19856.0,9864.0,93.52
2025-03-24,AMD→Surat,0.6666,0.6006,0.7382,8,8,Keep As-Is,0,0.0,0.0,0.0,66.66
2025-03-25,AMD→Surat,0.652,0.5918,0.7158,8,8,Keep As-Is,0,0.0,0.0,0.0,65.2
2025-03-26,AMD→Surat,0.6906,0.6207,0.7566,8,8,Keep As-Is,0,0.0,0.0,0.0,69.06
2025-03-27,AMD→Surat,0.7265,0.6601,0.7927,8,8,Keep As-Is,0,0.0,0.0,0.0,72.65
2025-03-28,AMD→Surat,0.8159,0.748,0.8834,8,9,Add 1 Bus,1,12964.0,9928.0,3036.0,81.59
2025-03-29,AMD→Surat,0.9435,0.8738,1.0,8,10,Add 2 Buses,2,29984.0,19856.0,10128.0,94.35
2025-03-30,AMD→Surat,0.936,0.872,1.0,8,10,Add 2 Buses,2,29745.0,19856.0,9889.0,93.6
2025-03-31,AMD→Surat,0.6669,0.6029,0.7334,8,8,Keep As-Is,0,0.0,0.0,0.0,66.69
2025-01-01,AMD→Vadodara,1.0,0.9633,1.0,10,12,Add 2 Buses,2,13072.0,9542.0,3530.0,100.0
2025-01-02,AMD→Vadodara,0.7254,0.6592,0.7864,10,10,Keep As-Is,0,0.0,0.0,0.0,72.54
2025-01-03,AMD→Vadodara,0.8031,0.7337,0.8656,10,11,Add 1 Bus,1,5249.0,4771.0,478.0,80.31
2025-01-04,AMD→Vadodara,0.9527,0.8849,1.0,10,12,Add 2 Buses,2,12454.0,9542.0,2912.0,95.27
2025-01-05,AMD→Vadodara,0.9412,0.8724,1.0,10,12,Add 2 Buses,2,12303.0,9542.0,2761.0,94.12
2025-01-06,AMD→Vadodara,0.7216,0.6551,0.786,10,10,Keep As-Is,0,0.0,0.0,0.0,72.16
2025-01-07,AMD→Vadodara,0.7127,0.6506,0.7812,10,10,Keep As-Is,0,0.0,0.0,0.0,71.27
2025-01-08,AMD→Vadodara,0.6768,0.6046,0.7371,10,10,Keep As-Is,0,0.0,0.0,0.0,67.68
2025-01-09,AMD→Vadodara,0.6966,0.6294,0.7619,10,10,Keep As-Is,0,0.0,0.0,0.0,69.66
2025-01-10,AMD→Vadodara,0.7977,0.7353,0.8627,10,10,Keep As-Is,0,0.0,0.0,0.0,79.77
2025-01-11,AMD→Vadodara,0.9198,0.8504,0.9833,10,11,Add 1 Bus,1,6012.0,4771.0,1241.0,91.98
2025-01-12,AMD→Vadodara,0.9392,0.8771,1.0,10,12,Add 2 Buses,2,12277.0,9542.0,2735.0,93.92
2025-01-13,AMD→Vadodara,0.7169,0.651,0.7815,10,10,Keep As-Is,0,0.0,0.0,0.0,71.69
2025-01-14,AMD→Vadodara,0.6744,0.6039,0.7411,10,10,Keep As-Is,0,0.0,0.0,0.0,67.44
2025-01-15,AMD→Vadodara,1.0,0.9333,1.0,10,12,Add 2 Buses,2,13072.0,9542.0,3530.0,100.0
2025-01-16,AMD→Vadodara,0.7325,0.669,0.7993,10,10,Keep As-Is,0,0.0,0.0,0.0,73.25
2025-01-17,AMD→Vadodara,0.7924,0.7249,0.8567,10,10,Keep As-Is,0,0.0,0.0,0.0,79.24
2025-01-18,AMD→Vadodara,0.9352,0.8709,1.0,10,12,Add 2 Buses,2,12225.0,9542.0,2683.0,93.52
2025-01-19,AMD→Vadodara,0.9462,0.8808,1.0,10,12,Add 2 Buses,2,12369.0,9542.0,2827.0,94.62
2025-01-20,AMD→Vadodara,0.7068,0.6366,0.772,10,10,Keep As-Is,0,0.0,0.0,0.0,70.68
2025-01-21,AMD→Vadodara,0.6986,0.6329,0.7609,10,10,Keep As-Is,0,0.0,0.0,0.0,69.86
2025-01-22,AMD→Vadodara,0.7025,0.6397,0.7665,10,10,Keep As-Is,0,0.0,0.0,0.0,70.25
2025-01-23,AMD→Vadodara,0.7166,0.6495,0.7875,10,10,Keep As-Is,0,0.0,0.0,0.0,71.66
2025-01-24,AMD→Vadodara,0.8141,0.7491,0.8808,10,11,Add 1 Bus,1,5321.0,4771.0,550.0,81.41
2025-01-25,AMD→Vadodara,0.9461,0.8821,1.0,10,12,Add 2 Buses,2,12367.0,9542.0,2825.0,94.61
2025-01-26,AMD→Vadodara,0.9292,0.8629,0.9958,10,12,Add 2 Buses,2,12146.0,9542.0,2604.0,92.92
2025-01-27,AMD→Vadodara,0.7147,0.6524,0.7815,10,10,Keep As-Is,0,0.0,0.0,0.0,71.47
2025-01-28,AMD→Vadodara,0.6853,0.6125,0.7513,10,10,Keep As-Is,0,0.0,0.0,0.0,68.53
2025-01-29,AMD→Vadodara,0.6751,0.6092,0.741,10,10,Keep As-Is,0,0.0,0.0,0.0,67.51
2025-01-30,AMD→Vadodara,0.7125,0.6479,0.7794,10,10,Keep As-Is,0,0.0,0.0,0.0,71.25
2025-01-31,AMD→Vadodara,0.8119,0.7486,0.8789,10,11,Add 1 Bus,1,5307.0,4771.0,536.0,81.19
2025-02-01,AMD→Vadodara,0.9338,0.869,0.9968,10,12,Add 2 Buses,2,12207.0,9542.0,2665.0,93.38
2025-02-02,AMD→Vadodara,0.9235,0.8616,0.9951,10,12,Add 2 Buses,2,12072.0,9542.0,2530.0,92.35
2025-02-03,AMD→Vadodara,0.6495,0.5882,0.7174,10,10,Keep As-Is,0,0.0,0.0,0.0,64.95
2025-02-04,AMD→Vadodara,0.6301,0.5595,0.6953,10,10,Keep As-Is,0,0.0,0.0,0.0,63.01
2025-02-05,AMD→Vadodara,0.6716,0.6077,0.742,10,10,Keep As-Is,0,0.0,0.0,0.0,67.16
2025-02-06,AMD→Vadodara,0.7021,0.6342,0.7736,10,10,Keep As-Is,0,0.0,0.0,0.0,70.21
2025-02-07,AMD→Vadodara,0.7952,0.7341,0.8631,10,10,Keep As-Is,0,0.0,0.0,0.0,79.52
2025-02-08,AMD→Vadodara,0.9184,0.8522,0.9851,10,11,Add 1 Bus,1,6003.0,4771.0,1232.0,91.84
2025-02-09,AMD→Vadodara,0.9095,0.8424,0.9777,10,11,Add 1 Bus,1,5944.0,4771.0,1173.0,90.95
2025-02-10,AMD→Vadodara,0.6373,0.5702,0.6998,10,10,Keep As-Is,0,0.0,0.0,0.0,63.73
2025-02-11,AMD→Vadodara,0.6197,0.5534,0.688,10,10,Keep As-Is,0,0.0,0.0,0.0,61.97
2025-02-12,AMD→Vadodara,0.6631,0.5926,0.727,10,10,Keep As-Is,0,0.0,0.0,0.0,66.31
2025-02-13,AMD→Vadodara,0.6956,0.6285,0.7607,10,10,Keep As-Is,0,0.0,0.0,0.0,69.56
2025-02-14,AMD→Vadodara,0.7908,0.7253,0.8549,10,10,Keep As-Is,0,0.0,0.0,0.0,79.08
2025-02-15,AMD→Vadodara,0.9161,0.8518,0.9848,10,11,Add 1 Bus,1,5988.0,4771.0,1217.0,91.61
2025-02-16,AMD→Vadodara,0.9093,0.8409,0.976,10,11,Add 1 Bus,1,5943.0,4771.0,1172.0,90.93
2025-02-17,AMD→Vadodara,0.639,0.572,0.7036,10,10,Keep As-Is,0,0.0,0.0,0.0,63.9
2025-02-18,AMD→Vadodara,0.6233,0.5559,0.6929,10,10,Keep As-Is,0,0.0,0.0,0.0,62.33
2025-02-19,AMD→Vadodara,0.6685,0.5986,0.7311,10,10,Keep As-Is,0,0.0,0.0,0.0,66.85
2025-02-20,AMD→Vadodara,0.7026,0.6363,0.7667,10,10,Keep As-Is,0,0.0,0.0,0.0,70.26
2025-02-21,AMD→Vadodara,0.7991,0.7337,0.8724,10,10,Keep As-Is,0,0.0,0.0,0.0,79.91
2025-02-22,AMD→Vadodara,0.9255,0.8594,0.9878,10,12,Add 2 Buses,2,12098.0,9542.0,2556.0,92.55
2025-02-23,AMD→Vadodara,0.9197,0.8533,0.9862,10,11,Add 1 Bus,1,6011.0,4771.0,1240.0,91.97
2025-02-24,AMD→Vadodara,0.6501,0.5839,0.7166,10,10,Keep As-Is,0,0.0,0.0,0.0,65.01
2025-02-25,AMD→Vadodara,0.6349,0.5689,0.7,10,10,Keep As-Is,0,0.0,0.0,0.0,63.49
2025-02-26,AMD→Vadodara,0.6803,0.6129,0.7432,10,10,Keep As-Is,0,0.0,0.0,0.0,68.03
2025-02-27,AMD→Vadodara,0.7144,0.6501,0.7786,10,10,Keep As-Is,0,0.0,0.0,0.0,71.44
2025-02-28,AMD→Vadodara,0.8107,0.7469,0.879,10,11,Add 1 Bus,1,5299.0,4771.0,528.0,81.07
2025-03-01,AMD→Vadodara,0.9367,0.8686,1.0,10,12,Add 2 Buses,2,12244.0,9542.0,2702.0,93.67
2025-03-02,AMD→Vadodara,0.9303,0.8684,0.995,10,12,Add 2 Buses,2,12161.0,9542.0,2619.0,93.03
2025-03-03,AMD→Vadodara,0.6601,0.5926,0.7246,10,10,Keep As-Is,0,0.0,0.0,0.0,66.01
2025-03-04,AMD→Vadodara,0.644,0.5772,0.71,10,10,Keep As-Is,0,0.0,0.0,0.0,64.4
2025-03-05,AMD→Vadodara,0.6886,0.6263,0.7557,10,10,Keep As-Is,0,0.0,0.0,0.0,68.86
2025-03-06,AMD→Vadodara,0.7217,0.6501,0.7901,10,10,Keep As-Is,0,0.0,0.0,0.0,72.17
2025-03-07,AMD→Vadodara,0.8172,0.7482,0.883,10,11,Add 1 Bus,1,5341.0,4771.0,570.0,81.72
2025-03-08,AMD→Vadodara,0.9422,0.8731,1.0,10,12,Add 2 Buses,2,12316.0,9542.0,2774.0,94.22
2025-03-09,AMD→Vadodara,0.9349,0.8636,1.0,10,12,Add 2 Buses,2,12221.0,9542.0,2679.0,93.49
2025-03-10,AMD→Vadodara,0.6639,0.5951,0.7328,10,10,Keep As-Is,0,0.0,0.0,0.0,66.39
2025-03-11,AMD→Vadodara,0.6471,0.5806,0.716,10,10,Keep As-Is,0,0.0,0.0,0.0,64.71
2025-03-12,AMD→Vadodara,0.691,0.6263,0.7573,10,10,Keep As-Is,0,0.0,0.0,0.0,69.1
